[FIXES]
JUSAL N039.38.36.510 W084.35.52.310
JUSEP N040.51.17.280 W082.27.37.530
JUSKI N042.02.27.000 W083.25.43.720
JUSTS N041.09.28.830 W079.14.16.400
JUSTT N042.12.11.340 W083.05.48.470
JUSUL N042.01.59.940 W083.35.25.180
JUTAL N039.16.37.980 W078.07.05.290
JUTLI N041.18.50.560 W084.21.41.970
JUTPU N040.25.49.840 W079.35.54.290
JUUBA N041.25.18.350 W081.57.52.270
JUULY N042.35.04.590 W083.02.48.950
JUUNY N040.21.17.010 W082.02.15.290
JUVAM N042.26.21.810 W075.19.58.140
JUVAR N040.30.18.330 W079.32.42.280
JUVDU N040.48.01.960 W083.13.49.000
JUVKI N043.01.49.960 W078.03.30.100
JUVUS N040.08.15.820 W077.09.17.750
JUVUT N039.00.24.450 W076.50.46.050
JUXOL N040.46.41.040 W082.41.18.320
JVAND N039.02.45.680 W084.49.24.640
JWASH N038.36.39.580 W077.03.14.140
JWELS N041.41.56.620 W083.47.23.000
KAALI N042.29.29.000 W083.05.35.890
KABDE N041.07.47.040 W085.21.43.360
KABVE N043.02.03.880 W078.26.57.950
KACGE N040.38.34.390 W076.51.10.610
KADBY N041.20.05.560 W083.26.44.830
KADEC N040.28.56.050 W080.05.01.750
KAGPE N039.33.20.860 W078.47.35.810
KAIJE N038.44.34.790 W078.42.48.470
KAKEW N044.14.34.470 W084.18.35.110
KAKLY N037.34.09.990 W081.39.48.360
KALEC N038.21.23.610 W078.05.36.330
KALEY N040.41.36.770 W085.52.28.710
KANCO N038.18.02.160 W081.41.31.860
KANFY N040.05.15.490 W078.55.12.480
KANVE N040.30.18.880 W080.23.10.690
KAPLE N037.34.29.210 W082.46.12.980
KAPTE N039.47.00.800 W083.56.37.780
KAPTN N038.55.41.790 W076.29.51.720
KAPUX N045.04.50.460 W079.44.59.470
KARAY N041.32.01.340 W081.41.30.040 ;updated 1909
KARBE N041.22.20.590 W079.52.16.240
KARIT N043.43.23.000 W082.08.40.000
KARYL N039.51.58.530 W081.38.18.650
KASDY N038.29.57.170 W077.23.30.010
KASPE N040.48.51.240 W083.40.03.500
KATEC N042.49.46.360 W078.28.53.620
KATHH N039.32.45.750 W076.57.26.950
KATHI N043.06.33.500 W078.50.18.210
KATKE N040.21.15.040 W079.34.47.510
KATNO N043.10.34.000 W082.19.32.000
KATRN N038.40.53.900 W077.01.14.370
KATTY N042.57.50.590 W083.30.50.760
KATVE N040.23.49.920 W075.41.57.790
KAVGY N039.56.21.420 W079.12.28.200
KAVME N039.02.47.570 W084.47.32.170
KAWDO N043.27.01.740 W085.22.42.550
KAYDE N039.02.43.110 W084.22.46.140
KAYDN N041.18.22.270 W081.52.46.370
KAYEL N043.21.30.710 W084.41.23.110
KAYET N043.30.48.680 W083.21.16.900
KAYLN N042.26.19.720 W084.37.28.710 ;updated 1909
KAYNE N040.25.27.410 W075.38.27.400
KAYRU N038.18.06.110 W080.48.15.140
KAZOB N037.55.34.850 W078.34.36.000
KB75Y N042.30.00.000 W076.00.00.000
KB78Y N043.00.00.000 W076.00.00.000
KB81Y N043.30.00.000 W076.00.00.000
KBARS N042.06.22.520 W080.13.13.520
KC57U N039.30.00.000 W080.00.00.000
KC60U N040.00.00.000 W080.00.00.000
KC60W N040.00.00.000 W078.00.00.000
KC63U N040.30.00.000 W080.00.00.000
KC63W N040.30.00.000 W078.00.00.000
KC66Q N041.00.00.000 W084.00.00.000
KC66S N041.00.00.000 W082.00.00.000
KC66U N041.00.00.000 W080.00.00.000
KC69Q N041.30.00.000 W084.00.00.000
KC69S N041.30.00.000 W082.00.00.000
KC69U N041.30.00.000 W080.00.00.000
KC69W N041.30.00.000 W078.00.00.000
KC72Q N042.00.00.000 W084.00.00.000
KC72U N042.00.00.000 W080.00.00.000
KC72W N042.00.00.000 W078.00.00.000
KC75Q N042.30.00.000 W084.00.00.000
KC75W N042.30.00.000 W078.00.00.000
KC78Q N043.00.00.000 W084.00.00.000
KC78W N043.00.00.000 W078.00.00.000
KC81Q N043.30.00.000 W084.00.00.000
KC81W N043.30.00.000 W078.00.00.000
KEATN N040.55.53.030 W081.39.20.120
KECKE N043.18.27.620 W077.31.05.500
KECNE N039.44.27.050 W077.52.05.640
KEDKE N040.23.55.110 W080.06.40.070
KEDSE N040.18.30.760 W080.37.54.330
KEEEF N038.49.01.480 W084.38.52.030
KEEEP N041.32.25.360 W081.42.23.610
KEEHO N041.55.03.340 W081.49.51.440
KEESH N039.30.38.330 W078.24.08.140
KEEYY N039.12.43.160 W076.28.15.620
KEFLI N039.30.34.890 W082.56.28.650
KEGLY N037.28.29.240 W081.17.09.450
KEKBY N038.32.36.240 W078.03.17.400
KEKEE N039.32.17.400 W084.17.21.290
KELIE N042.39.37.320 W077.44.41.050
KELTI N043.16.57.000 W078.56.00.000
KEMAN N039.51.37.810 W080.02.30.150
KEMAR N039.33.45.290 W077.16.01.970
KEMMP N039.06.36.240 W076.36.44.280
KEMZO N039.28.29.560 W080.05.46.530
KENLN N038.27.27.000 W084.30.28.000
KENLU N044.19.17.000 W079.12.53.000
KENNI N037.51.47.720 W078.35.38.830
KENPA N044.47.42.000 W082.23.36.000
KENTS N043.14.56.290 W085.37.29.540
KENWU N041.14.23.190 W081.23.50.830
KENYA N037.19.24.520 W081.32.47.840
KERBY N042.59.04.220 W084.01.06.090
KERNO N039.18.36.250 W076.02.34.920
KERPY N040.10.49.710 W079.35.19.400
KERRE N038.38.30.980 W078.31.56.580
KERRK N038.10.33.770 W078.23.35.860
KERRS N040.29.39.470 W079.58.28.200
KERYN N040.22.40.190 W076.16.20.610
KESEC N040.00.17.830 W081.08.21.250
KESVE N043.05.07.520 W078.37.15.670
KETTA N038.41.56.950 W081.28.06.880
KEVEC N043.48.59.070 W082.57.39.350
KEVGE N038.23.23.780 W082.37.35.610
KEVMY N040.35.48.880 W076.08.44.970
KEVVN N039.15.56.340 W076.45.23.430
KEWER N040.29.49.010 W078.14.42.090
KEXFI N038.31.00.000 W078.44.59.000
KEYER N039.27.53.290 W078.43.42.100
KEYRE N040.09.12.110 W080.01.57.640
KG63O N040.30.00.000 W086.00.00.000
KG66O N041.00.00.000 W086.00.00.000
KG69O N041.30.00.000 W086.00.00.000
KG72O N042.00.00.000 W086.00.00.000
KG75O N042.30.00.000 W086.00.00.000
KHOOD N037.52.55.240 W077.41.51.570
KHORT N039.10.37.870 W076.43.57.260
KI45S N037.30.00.000 W082.00.00.000
KI48S N038.00.00.000 W082.00.00.000
KI51Q N038.30.00.000 W084.00.00.000
KI51S N038.30.00.000 W082.00.00.000
KI54Q N039.00.00.000 W084.00.00.000
KI54S N039.00.00.000 W082.00.00.000
KI57Q N039.30.00.000 W084.00.00.000
KI57S N039.30.00.000 W082.00.00.000
KI60Q N040.00.00.000 W084.00.00.000
KI60S N040.00.00.000 W082.00.00.000
KI63Q N040.30.00.000 W084.00.00.000
KI63S N040.30.00.000 W082.00.00.000
KIACK N040.51.46.440 W076.39.34.880
KICEC N041.53.24.600 W084.02.36.190
KIESS N038.42.47.120 W077.34.10.290
KIFGA N041.31.15.580 W079.43.59.820
KIFGU N040.50.25.520 W079.40.48.260
KIGRY N041.23.08.970 W082.50.00.690
KIGUW N043.06.33.730 W078.51.57.730
KIKKR N039.19.25.990 W078.34.03.120
KILMR N038.43.51.730 W078.22.35.120
KILTT N042.32.40.090 W084.13.33.850
KIMBY N042.04.35.360 W085.51.51.260
KINBE N042.46.46.490 W082.49.40.160
KINCS N041.06.08.290 W082.17.23.910
KINDE N040.46.48.460 W083.49.55.180
KINXU N041.21.24.930 W083.57.39.770
KIPAJ N041.46.23.850 W085.14.10.250
KIPPI N039.56.37.940 W077.06.17.030
KIRBY N040.41.53.610 W083.01.27.490
KIRGE N039.33.07.710 W079.55.41.760
KIRKK N039.33.19.500 W075.45.11.420
KIRKS N039.27.39.940 W084.46.22.930
KIRON N040.11.31.280 W084.13.16.710
KIRRA N040.24.58.800 W083.21.30.380
KIRRK N038.17.35.710 W082.19.43.570
KISBE N038.46.46.860 W083.01.14.300
KITGY N041.37.24.830 W078.55.27.960
KITHE N039.48.35.530 W076.17.48.120
KITOK N043.02.30.490 W081.55.35.810 ;updated 1909
KITTI N039.41.07.680 W084.25.09.580
KIVGE N039.54.15.930 W080.44.07.270
KIVRE N042.39.50.910 W078.48.34.970
KIYEC N037.38.30.310 W078.43.01.620
KIZFU N041.18.21.750 W085.10.55.650
KKELL N042.27.30.480 W083.10.53.340 ;updated 1909
KKIDS N041.12.06.290 W081.24.43.820
KKISS N042.32.39.890 W083.45.43.030
KLARC N039.21.42.050 W083.59.51.120
KLATU N040.27.59.500 W075.38.53.890
KLEPR N039.13.28.620 W084.40.04.700
KLIER N042.33.55.170 W083.11.03.940
KLLAY N041.31.54.260 W082.09.07.660
KLOEE N041.15.48.840 W084.11.38.270
KLOOF N039.50.49.150 W076.49.49.960
KLUMP N043.00.01.110 W078.39.03.300
KLYNE N040.41.54.460 W083.18.44.190
KLYNK N041.52.45.710 W082.59.19.660
KN60Y N040.00.00.000 W076.00.00.000
KN63Y N040.30.00.000 W076.00.00.000
KN66W N041.00.00.000 W078.00.00.000
KN66Y N041.00.00.000 W076.00.00.000
KN69Y N041.30.00.000 W076.00.00.000
KN72Y N042.00.00.000 W076.00.00.000
KNEDY N038.39.39.380 W084.00.48.590
KNISH N043.01.06.010 W075.46.23.130
KNITE N039.18.05.800 W083.55.28.830
KNNNY N041.57.14.320 W083.23.20.520
KNOBS N042.53.41.830 W085.22.42.360
KNOIT N042.12.07.600 W083.10.02.290
KNOLL N037.15.25.810 W079.55.29.460
KNOOK N042.48.04.000 W082.02.17.000
KNOTY N038.58.26.520 W076.51.50.720
KNRKO N040.53.05.220 W085.53.36.950
KNUCK N039.01.55.650 W077.47.33.780
KOBAH N038.52.42.860 W079.52.09.760
KOBEC N038.29.07.960 W077.33.06.060
KOBKE N037.25.17.890 W079.09.11.750
KOCEC N040.36.41.810 W075.21.42.470
KOCEQ N041.36.45.880 W080.53.13.050
KOCUR N042.32.57.480 W083.16.52.990
KODEY N042.16.47.530 W075.47.04.000
KODHY N041.24.28.800 W085.32.32.860
KODIE N040.28.07.920 W080.19.53.550
KOFFE N040.29.13.450 W081.16.53.190
KOFLI N041.45.49.710 W086.08.25.210
KOFZU N040.57.36.610 W080.27.24.330
KOGDE N039.52.38.170 W085.25.58.740
KOGLE N039.14.45.160 W083.19.09.020
KOKTE N041.01.23.590 W084.57.04.870
KOLBY N040.04.24.630 W077.02.36.750
KOLLR N042.10.30.000 W078.57.16.000
KOLNY N040.05.10.120 W082.50.48.760
KONAA N041.25.52.960 W075.38.38.100
KONBE N041.56.04.740 W078.49.25.190
KONDO N043.08.48.990 W076.45.01.720
KONFY N040.06.11.490 W077.20.10.160
KONGO N037.30.19.460 W082.08.12.560
KONGZ N042.14.46.340 W084.30.31.140
KONJE N041.49.14.500 W077.06.33.420
KOOPR N042.42.55.230 W078.57.58.830
KOORT N040.09.10.840 W076.30.41.660
KOOTH N042.11.54.230 W079.21.41.020
KOREW N041.18.19.020 W083.22.20.950
KORNY N039.13.44.080 W077.50.02.260
KOSME N038.09.42.910 W082.23.49.740
KOWKU N044.33.45.600 W083.08.35.650
KOYDE N039.49.45.440 W085.37.10.220
KOYEK N039.04.43.930 W082.34.00.310
KOZAR N040.35.42.170 W080.35.05.050
KOZUL N038.38.31.920 W079.52.58.660
KP84Q N044.00.00.000 W084.00.00.000
KP87Q N044.30.00.000 W084.00.00.000
KRABB N040.00.28.090 W081.04.46.170
KRABN N041.59.37.490 W084.48.37.580
KRANT N038.55.06.800 W076.57.56.310
KRAUS N042.12.37.370 W079.07.43.280
KRAZE N040.50.13.140 W075.55.10.830
KREMM N043.01.54.700 W075.39.39.560
KRENE N039.20.58.900 W076.48.51.280
KRIKK N040.35.09.720 W080.18.25.940
KROGR N042.57.57.000 W083.53.43.780
KROOK N041.36.56.040 W081.24.27.650
KRTHY N039.08.50.130 W084.41.00.410
KRVER N039.36.31.890 W076.05.22.770
KUBFA N041.40.43.730 W077.54.49.390
KUDZU N038.21.21.720 W082.22.54.370
KUGEW N039.47.08.920 W082.57.43.040
KUHNA N042.35.21.470 W083.09.18.970
KUJBI N041.13.32.780 W084.48.48.330
KUJUM N037.29.23.450 W079.05.31.360
KUKAF N041.32.17.050 W082.39.13.900
KUKEY N041.08.32.400 W084.07.40.200
KUKSE N039.08.50.860 W077.34.28.650
KULHY N041.10.11.400 W084.28.00.600
KUNHA N041.14.35.870 W078.45.30.320
KUNSE N043.44.22.150 W084.44.24.280
KUPNE N042.26.24.330 W083.26.24.990
KUPPS N040.17.14.320 W076.27.07.010
KURBE N040.41.30.740 W079.17.42.210
KURKE N040.19.25.790 W078.50.31.020
KURPE N038.38.54.330 W078.28.10.800
KURYE N043.26.01.500 W083.59.01.230
KUSRE N042.11.51.490 W084.22.24.140
KUSSH N039.53.50.810 W083.56.05.540
KUSSS N039.50.04.370 W081.37.21.790
KUTAW N040.12.12.200 W083.34.29.970
KUTSE N039.35.47.360 W078.08.05.380
KUVKE N041.16.13.000 W085.58.38.900
KUVNY N037.50.00.730 W081.54.09.640
KUYEY N039.17.14.680 W084.19.23.800
KUZJO N041.55.31.670 W083.59.31.940
KW45U N037.30.00.000 W080.00.00.000
KW48U N038.00.00.000 W080.00.00.000
KW48W N038.00.00.000 W078.00.00.000
KW51U N038.30.00.000 W080.00.00.000
KW51W N038.30.00.000 W078.00.00.000
KW54U N039.00.00.000 W080.00.00.000
KW54W N039.00.00.000 W078.00.00.000
KW57W N039.30.00.000 W078.00.00.000
KW57Y N039.30.00.000 W076.00.00.000
KWENE N041.13.30.510 W082.08.53.510
KWORD N043.27.43.080 W084.10.49.750
KWYNN N042.08.49.080 W083.41.52.010
KYKAT N038.42.44.870 W084.38.53.780
KYRIE N041.11.30.780 W081.58.16.930
KYTHE N039.42.25.840 W078.16.37.140
KZLOV N042.04.24.810 W082.44.07.440
LAAYK N041.28.32.640 W075.28.57.310
LABIC N041.07.29.560 W085.22.44.690
LABPI N039.07.06.760 W076.31.06.850
LABXO N041.14.39.880 W080.20.59.970
LACES N039.37.55.580 W076.53.56.710
LACIE N041.33.14.950 W076.08.24.380
LADIC N041.31.32.760 W085.44.44.600
LADVE N041.57.26.190 W080.24.28.900
LAFER N039.58.33.820 W077.38.20.460
LAFOR N038.04.53.030 W081.04.33.560
LAGRO N040.45.11.700 W085.42.41.620
LAILA N041.25.17.560 W081.39.03.030
LAJGE N041.15.11.140 W079.29.38.420
LAJOY N042.31.09.840 W082.50.24.660
LAKDE N039.33.59.530 W083.00.29.360
LAKOZ N041.46.20.900 W083.29.45.010
LAMAH N039.22.54.390 W084.40.02.400
LANEC N042.54.08.060 W078.46.46.700
LANGS N042.34.59.350 W078.52.11.020
LANLE N040.20.33.720 W078.48.04.980
LAPER N038.52.10.680 W084.38.51.140
LARCH N041.25.59.990 W084.37.10.410
LARFI N039.22.46.650 W082.13.12.240
LARGY N039.58.17.990 W082.54.09.750
LARIC N039.33.44.580 W082.20.54.440
LARNC N037.22.16.890 W078.59.48.880
LARRI N039.57.02.330 W077.17.54.140
LASBE N040.03.36.530 W075.32.13.650
LASTY N042.05.02.080 W083.21.04.440
LATAS N038.35.56.830 W076.57.57.310
LATEC N041.01.50.790 W078.42.22.430
LATES N040.39.07.460 W085.31.11.210
LATGY N039.39.25.400 W083.59.09.490
LATLE N040.10.41.490 W077.00.20.140
LATME N041.23.37.080 W075.30.12.820
LATTY N042.00.03.300 W075.48.22.260
LAUGH N039.09.44.260 W077.28.17.950
LAWNS N041.13.10.140 W085.05.48.280
LAWOP N037.45.37.340 W080.40.00.630
LAWTO N040.46.20.010 W083.29.10.140
LAYED N038.45.49.170 W081.47.51.420
LAYES N040.33.26.760 W081.51.01.230
LAYKS N042.51.11.280 W083.32.59.350
LAZKI N040.24.04.530 W079.53.56.640
;LAZYI N042.13.25.220 W083.05.32.820 ; Removed 1909
LBOLT N038.44.13.130 W077.15.01.420
LBRON N040.57.24.620 W082.05.45.340
LEASE N039.34.29.770 W079.27.05.720
LEATO N043.43.16.900 W084.31.49.350
LEAVY N038.48.19.330 W077.01.50.090
LEBJA N041.04.09.370 W081.50.16.440
LEBJE N040.42.46.560 W082.50.24.750
LEBNE N039.52.57.980 W084.16.08.990
LECOR N041.27.20.730 W075.46.51.310
LECTR N041.55.05.780 W084.01.11.450
LEDBE N040.28.20.130 W078.58.58.560
LEEDS N039.59.18.820 W084.41.26.560
LEFSA N044.06.00.000 W084.46.00.000
LEFSO N039.39.47.880 W080.04.45.930
LEFTE N039.39.02.690 W083.33.42.400
LEGGO N040.17.16.010 W077.02.25.650
LEGGY N043.02.25.700 W078.28.38.950
LEGOR N044.50.17.700 W083.29.02.250
LEHRA N042.45.21.230 W083.09.49.630
LEJOY N040.00.12.220 W079.24.53.610
LEJYU N040.46.08.210 W082.20.34.360
LEKNE N040.13.52.460 W083.42.43.130
LEKSE N040.12.02.090 W078.42.27.250
LELUW N041.29.42.650 W082.55.50.270
LEMEE N039.56.37.220 W077.51.55.220
LEMEW N040.23.42.140 W080.37.45.290
LENEC N042.59.20.490 W076.11.34.690
LENER N042.59.32.000 W078.04.47.910
LENLE N040.21.15.760 W079.48.11.680
LENTT N040.44.08.140 W086.03.18.450
LEONE N037.59.12.470 W081.05.30.450
LEONI N039.59.07.280 W078.19.21.120
LEPEW N040.52.12.920 W081.08.39.590
LEPNE N041.51.07.370 W078.42.29.890
LEPOS N043.35.01.000 W081.38.48.000
LEPSE N041.03.19.920 W081.44.30.720
LERIC N040.58.06.680 W078.56.05.490
LEROY N042.14.18.080 W085.20.30.250
LESSY N042.26.13.260 W084.33.02.970
LETZZ N038.54.42.360 W077.27.02.400
LEVII N038.22.19.600 W081.05.51.590
LEWIZ N040.44.27.090 W081.33.45.100
LEWUK N041.57.04.440 W083.31.51.630
LEXII N040.15.13.260 W083.00.08.080
LEYIR N041.30.37.260 W083.52.50.780
LFTON N041.40.04.540 W080.30.47.140
LIANG N040.38.37.290 W083.06.17.340
LIBBR N039.15.11.120 W080.27.09.130
LIBMY N038.09.36.220 W078.48.29.000
LIBRA N040.10.30.550 W079.32.30.430
LIBRT N037.33.36.600 W078.48.26.770
LICAJ N039.00.25.450 W084.16.39.780
LICXA N040.26.17.140 W076.33.12.600
LIDDS N042.01.54.210 W082.30.38.740
LIDVE N039.36.16.820 W078.46.17.290
LIENS N037.57.20.380 W081.42.51.430
LIFDI N038.47.41.940 W083.51.48.630
LIKLY N038.17.23.960 W077.35.52.750
LILLI N040.27.52.140 W078.39.27.390
LILPE N041.43.57.560 W080.12.36.980
LILRE N040.55.28.720 W085.06.43.540
LIMBH N038.58.29.930 W076.51.50.720
LIMBS N040.29.52.680 W079.51.03.660
LIMPS N039.49.48.220 W083.12.03.000
LINCN N038.55.19.110 W077.15.39.790
LINCY N041.00.42.880 W085.09.15.020
LINGS N041.51.10.620 W085.53.06.490
LINSE N039.22.08.580 W077.18.04.800
LINZZ N040.48.22.530 W084.06.12.240
LIONZ N041.59.50.170 W083.29.50.540
LIPIY N038.39.49.490 W077.47.49.500
LIRCH N039.49.36.360 W076.55.20.030
LIRKE N038.00.10.050 W078.02.09.480 ;updated 1909
LITEY N039.21.31.860 W077.25.47.630
LITME N039.05.25.700 W077.14.54.660
LIVER N040.40.20.250 W080.44.26.760
LIVES N038.32.35.320 W081.47.04.370
LIVLE N043.13.55.390 W077.14.31.310
LIVRE N038.20.33.500 W082.28.50.350
LIXCA N040.38.56.340 W076.38.25.110
LIYCO N038.59.33.180 W076.33.26.880
LIYIG N043.29.20.930 W083.23.43.110
LIZHO N041.10.39.110 W080.04.23.420
LIZIO N039.29.55.940 W079.07.55.610
LKERI N042.50.11.440 W078.56.01.940
LLBEE N038.35.07.250 W078.25.35.440
LLEEO N041.50.32.700 W082.37.23.010
LLONG N040.36.42.810 W081.10.34.780
LLOUU N042.29.38.860 W083.20.33.560 ;updated 1909
LLROY N041.37.30.610 W081.43.22.580
LMBRT N040.18.35.220 W079.49.45.790
LMCTG N041.24.17.760 W080.52.05.600
LNCON N042.14.37.390 W081.31.03.360 ; Added 1909
LNDAN N041.48.10.610 W083.30.05.590
LNDDA N041.09.43.720 W079.13.27.460
LNDEN N042.11.06.940 W084.42.10.770
LNDOR N041.40.13.880 W082.18.49.900
LNDYN N041.45.36.280 W081.29.04.470
LOALA N042.54.01.320 W083.22.08.620
LOCID N040.45.24.270 W075.39.20.750
LOCPI N041.05.20.630 W079.37.11.010
LODEY N042.58.08.370 W078.34.35.570
LODLL N038.48.26.060 W084.22.48.210
LOFWY N042.32.33.290 W083.16.15.690
LOGGR N042.08.39.570 W086.06.41.420
LOGOZ N039.08.26.880 W084.40.05.920
LOLYE N042.58.17.860 W075.54.03.110
LOMON N040.18.29.040 W077.29.00.250
LOOMP N039.57.05.830 W083.51.39.250
LOONI N038.54.47.200 W077.43.29.570
LOPEZ N041.26.35.680 W075.57.42.120
LOPIC N042.51.42.480 W085.50.54.600
LOPPO N040.13.07.670 W079.37.50.430
LOPVO N042.55.01.000 W080.24.02.000
LORES N039.58.26.110 W081.26.35.760
LORIC N037.39.37.990 W082.42.19.270
LORON N039.42.39.560 W084.14.51.780
LORRI N043.02.22.910 W082.24.02.590
LORTH N043.07.47.930 W077.19.05.320
LORTY N037.46.34.420 W080.28.21.690
LOTAC N039.47.45.010 W085.07.46.670
LOTAH N040.54.24.310 W079.00.08.840
LOTCI N040.11.06.010 W076.58.31.450
LOTMY N042.15.14.940 W075.31.09.780
LOULU N038.53.43.230 W077.42.39.790
LOVIC N039.34.29.800 W076.04.56.330
LOVIW N042.08.34.710 W076.03.30.030
LOWAK N037.49.01.790 W081.59.35.630
LOWTO N041.00.52.430 W085.56.00.990
LOXXE N042.34.29.550 W075.43.33.490
LOYDS N038.42.47.310 W077.24.42.550
LOYIC N040.42.27.370 W079.34.49.420
LRGNT N038.32.58.980 W077.40.11.670
LTOUR N042.50.57.690 W084.55.05.900
LUCCA N040.47.55.750 W079.18.51.970
LUCKE N039.13.28.760 W077.35.52.090
LUCKS N040.31.21.930 W077.51.27.300
LUCLI N037.31.22.410 W079.18.51.240
LUERS N041.02.41.100 W085.07.12.910
LUGGS N043.03.16.870 W084.26.34.480
LUISE N039.34.27.390 W080.41.54.640
LUJOJ N043.01.08.680 W084.49.26.610
LULOC N039.32.17.460 W084.14.40.830
LUNDY N039.39.39.400 W079.05.34.570
LUPAY N042.26.22.020 W083.11.45.380
LUPUC N038.44.07.720 W082.50.31.600
LUPXA N042.02.39.950 W085.21.36.830
LURAY N038.35.54.940 W078.34.00.230
LURRL N039.04.30.980 W076.49.39.010
LUSHU N040.35.26.510 W084.19.42.540
LUSIE N038.40.43.790 W077.27.48.770
LUYIS N038.01.22.430 W077.50.48.400 ;updated 1909
LUYIT N042.09.21.170 W084.51.32.900
LUYRI N042.45.02.300 W084.43.17.570
LVERT N039.04.55.040 W084.25.29.270
LVISS N041.04.52.260 W081.47.47.000
;LWEMA N042.14.37.390 W081.31.03.360 ; Removed 1909
LYCEE N041.24.44.810 W078.23.00.110
LYMEE N039.20.58.830 W083.52.39.450
LYNTN N041.43.04.170 W082.57.51.000
LYSAN N043.12.44.700 W076.30.51.530
LYTEL N040.55.48.790 W075.52.14.420
LYTTA N039.58.58.500 W075.37.15.680
LYYAM N041.13.16.510 W081.39.33.940
MAAAK N041.38.28.360 W082.10.09.180
MAAAY N038.53.25.790 W078.03.42.910
MAAGS N038.19.36.160 W077.22.12.910
MAAJR N041.41.04.590 W080.35.54.700
MAARS N042.05.18.000 W082.29.10.460
MAAZE N042.04.16.210 W083.48.03.710
MABBE N043.49.50.550 W084.44.32.220
MABEE N038.36.23.420 W077.45.41.040
MABEF N040.18.15.930 W081.51.11.140
MABFA N041.08.44.160 W080.10.02.400
MABHA N041.17.58.570 W085.03.58.170
MABNN N038.40.15.100 W078.29.50.310
MABNY N040.09.43.940 W084.18.44.060
MABPA N038.54.45.390 W081.50.12.600
MABYV N039.58.11.570 W077.38.48.850
MACAF N040.48.56.230 W076.51.40.870
MACCS N042.01.03.880 W083.08.25.260
MACCY N041.11.19.410 W083.23.59.180
MACDD N042.35.24.150 W076.13.07.240
MACEN N041.46.15.220 W080.44.32.300
MACET N037.58.15.250 W081.50.52.480
MACEV N043.10.18.050 W078.16.38.860
MACFA N038.52.50.830 W083.53.05.550
MACID N041.30.43.620 W075.14.59.110
MACIP N043.04.32.410 W077.13.59.720
MACPN N042.04.54.460 W076.05.58.180
MACSA N038.22.16.010 W081.36.07.710
MACTI N040.54.13.510 W082.15.24.600
MACUC N039.58.26.400 W081.34.56.890
MACXY N042.39.51.050 W082.58.11.520
MADBE N043.27.28.380 W083.27.10.310
MADCS N039.08.36.760 W078.08.39.810
MADDA N040.53.00.620 W083.18.57.770
MADFE N038.32.36.910 W083.45.00.210
MADGP N038.31.52.270 W077.51.38.270
MADIW N040.53.10.650 W077.49.14.290
MADJA N040.57.49.750 W080.41.00.900
MADLS N038.14.39.160 W078.02.47.670
MADRT N040.05.24.000 W076.34.01.820
MADWI N040.57.00.390 W080.52.10.240
MAFAV N040.51.06.160 W077.51.04.740
MAFDE N041.26.45.020 W085.55.59.020
MAFHU N040.21.15.910 W076.19.59.170
MAFIN N039.51.42.610 W083.59.52.340
MAFMO N039.52.54.450 W080.44.10.890
MAFXA N041.59.37.560 W086.07.37.860
MAFYO N038.31.53.000 W077.51.33.990
MAFZA N041.57.41.810 W085.35.30.970
MAGCO N039.45.20.300 W082.39.25.500
;MAGCY N044.18.54.380 W083.25.18.890 ; removed 1909
MAGEN N043.08.03.280 W077.11.00.840
MAGIO N041.31.38.580 W076.35.47.380
MAGNV N042.06.25.690 W077.59.28.090
MAGWE N042.13.54.760 W083.21.07.140
MAHAD N042.54.52.110 W076.26.19.420
MAHDO N039.27.59.660 W077.01.04.390
MAHIH N043.01.21.100 W078.28.40.550
MAHNI N040.07.37.300 W076.16.55.440
MAHWY N042.31.45.690 W085.48.25.830
MAHXA N042.59.26.380 W084.08.05.000
MAHZE N042.56.20.790 W078.43.28.350
MAHZI N038.26.26.960 W082.12.07.110
MAIME N039.17.36.960 W076.46.47.350
MAINE N040.53.36.050 W081.41.16.810
MAJAJ N041.02.01.750 W075.09.23.020
MAJEH N040.15.33.750 W075.40.04.200
MAJGU N043.01.44.660 W078.09.41.910
MAJIB N038.42.11.520 W084.23.25.290
MAJLY N042.58.39.840 W077.55.56.680
MAJOJ N041.02.10.580 W082.43.21.340
MAJUG N039.13.21.690 W084.21.19.110
MAJUW N042.30.05.270 W083.37.23.080
MAJVY N042.18.07.880 W075.24.53.220
MAJWE N041.39.52.370 W081.11.47.690
MAKAF N041.44.09.150 W083.39.20.750
MAKCE N042.15.01.060 W083.31.08.980
MAKDN N039.17.01.130 W085.25.33.560
MALDN N040.15.52.620 W084.03.19.340
MALGR N039.59.11.130 W075.34.54.730
MALPG N041.55.59.660 W083.26.25.530
MALTB N042.14.57.480 W082.38.51.480
MANBP N043.26.12.160 W083.52.10.030
MANGS N041.30.33.100 W082.57.05.120
MANNE N039.00.14.400 W077.41.13.170
MANNS N040.45.56.520 W082.26.43.900
MANSY N041.05.56.480 W083.39.55.960
MANUE N040.06.54.370 W084.33.26.090
MAPEL N039.30.24.590 W077.35.48.340
MAPES N043.12.18.870 W077.36.17.410
MAPOL N040.27.21.090 W084.44.40.460
MAPSV N040.33.50.050 W081.04.53.660
MAREO N039.52.58.070 W085.14.53.700
MARGI N038.59.13.470 W079.50.40.150
MARGN N042.56.59.180 W082.38.49.140
MARII N039.24.02.170 W081.24.38.630
MARIS N041.31.31.030 W085.52.21.530
